id_transaccion,fecha,categoria,monto,cantidad,region,descuento
6317,2025-07-31,Alimentos,1308.29,58.0,Este,0.49
6318,2024-11-16,,2360.23,29.0,Este,0.28
6319,2025-03-10,Deportes,5355.39,24.0,Centro,0.07
6320,2025-09-27,,9532.35,1.0,Oeste,0.44
6321,2025-11-06,Hogar,2874.14,89.0,,0.43
6322,2025-02-11,Ropa,4875.78,27.0,Sur,0.43
6323,2025-01-20,Deportes,3999.9,89.0,Norte,0.48
6324,2025-11-01,Hogar,8974.06,21.0,Oeste,0.14
6325,2025-07-22,Alimentos,719.83,17.0,Norte,0.17
6326,2024-03-18,,5661.9,92.0,Norte,0.34
6327,2024-07-12,Deportes,8461.34,32.0,Centro,0.28
6328,2024-10-11,Electrónica,9881.18,,Norte,0.43
6329,2025-06-10,Electrónica,6987.55,98.0,Centro,0.13
6330,2025-06-07,Ropa,3799.97,22.0,Este,0.33
6331,2025-09-04,,4118.83,42.0,Oeste,0.47
6332,2024-06-04,,3517.47,83.0,Centro,0.11
6333,2024-12-05,Alimentos,6036.52,62.0,Sur,
6334,2024-05-04,Hogar,7394.31,,Centro,0.2
6335,2024-10-06,Deportes,8194.85,8.0,Norte,0.04
6336,2025-09-13,Ropa,4166.51,2.0,Sur,0.09
6337,2025-10-19,Deportes,7167.36,5.0,Norte,0.19
6338,2025-12-28,,9162.3,28.0,,
6339,2025-11-04,Hogar,9208.32,4.0,Centro,0.18
6340,2024-05-07,Alimentos,7040.58,53.0,Norte,0.12
6341,2024-11-09,Electrónica,6369.38,100.0,Centro,
6342,2024-11-27,Deportes,5315.72,1.0,Oeste,0.3
6343,2024-05-29,Ropa,1832.79,79.0,Sur,0.45
6344,2025-03-29,Hogar,1237.17,77.0,Este,0.1
6345,2024-02-05,Electrónica,4857.62,95.0,Este,0.04
6346,2025-11-15,Hogar,1595.28,81.0,Centro,0.18
6347,2025-02-23,Alimentos,5770.42,6.0,Sur,0.03
6348,2024-01-22,Electrónica,6457.38,88.0,Sur,0.44
6349,2024-07-24,Electrónica,5256.63,55.0,Centro,0.09
6350,2025-09-30,,365.23,52.0,Este,0.07
6351,2024-12-21,,578.22,77.0,Oeste,
6352,2025-03-15,Electrónica,1134.3,85.0,Este,0.36
6353,2025-12-29,Hogar,1537.3,,Norte,0.03
6354,2024-04-05,Ropa,9898.83,,Este,0.25
6355,2024-06-12,Electrónica,3445.6,56.0,Norte,
6356,2024-05-27,Hogar,2920.44,86.0,Norte,0.19
6357,2025-06-13,Hogar,523.61,93.0,Oeste,0.06
6358,2024-10-20,Deportes,6353.56,24.0,Oeste,0.39
6359,2024-07-13,,6522.25,,Este,0.12
6360,2025-10-24,Alimentos,1755.31,20.0,Centro,0.23
6361,2025-04-24,Electrónica,9192.49,34.0,Este,
6362,2024-05-02,Electrónica,8005.13,,Oeste,0.16
6363,2025-02-03,Electrónica,,51.0,Norte,0.02
6364,2025-11-29,,4859.01,4.0,Norte,0.44
6365,2025-03-27,,4584.45,,Centro,0.25
6366,2025-10-22,Electrónica,3485.85,14.0,Este,
6367,2024-04-13,,8176.52,,Centro,0.28
6368,2026-01-24,Ropa,1093.53,33.0,Centro,0.09
6369,2025-04-06,Alimentos,4153.72,50.0,Este,0.36
6370,2026-01-12,Deportes,4280.88,63.0,Sur,
6371,2025-12-18,Alimentos,4687.78,50.0,Este,0.15
6372,2025-12-10,Electrónica,8613.63,93.0,Centro,0.32
6373,2025-01-30,Electrónica,,74.0,Sur,0.37
6374,2024-12-02,Electrónica,1030.13,36.0,,0.37
6375,2025-08-21,Deportes,6178.46,,Centro,0.04
6376,2024-05-21,Hogar,1739.17,86.0,Centro,0.38
6377,2024-11-12,Deportes,750.25,97.0,Norte,0.33
6378,2025-12-11,Alimentos,,,Este,0.3
6379,2025-07-11,Hogar,2197.24,71.0,Oeste,0.48
6380,2026-03-10,,3612.8,100.0,Norte,0.17
6381,2025-06-10,Alimentos,2597.85,100.0,Este,0.34
6382,2025-07-09,,927.27,50.0,Norte,0.29
6383,2025-02-04,,5603.91,41.0,Este,0.19
6384,2025-11-11,Alimentos,271.16,98.0,Sur,0.39
6385,2024-11-05,Alimentos,9663.78,70.0,Oeste,0.2
6386,2025-05-09,Ropa,3413.96,99.0,Sur,0.28
6387,2025-07-09,Deportes,6951.87,,,0.28
6388,2025-09-01,Deportes,8103.81,30.0,Este,
6389,2026-02-11,Deportes,2791.77,32.0,Centro,
6390,2024-04-18,Hogar,7487.63,,Centro,0.08
6391,2026-03-05,Ropa,8324.37,22.0,Centro,
6392,2025-01-06,Alimentos,2413.93,85.0,Centro,0.06
6393,2025-09-07,Alimentos,9924.94,69.0,Oeste,0.36
6394,2026-02-06,,207.87,21.0,Sur,0.37
6395,2024-07-24,Hogar,2170.79,56.0,Norte,0.32
6396,2024-02-12,Hogar,7800.42,84.0,Oeste,0.46
6397,2024-09-01,,1942.11,31.0,,0.13
6398,2024-10-13,Hogar,6982.89,59.0,Oeste,0.41
6399,2024-12-20,Deportes,8555.44,,,0.09
6400,2026-02-23,Deportes,9592.17,95.0,Este,0.03
6401,2025-04-20,Alimentos,,43.0,Norte,
6402,2024-03-23,,9711.11,88.0,Sur,0.29
6403,2024-04-19,Deportes,4116.81,54.0,Oeste,
6404,2024-07-08,,2182.06,18.0,,0.41
6405,2026-03-10,Ropa,,,,0.24
6406,2024-09-07,Hogar,6498.58,29.0,,0.03
6407,2025-12-24,Alimentos,4580.17,61.0,,0.02
6408,2024-10-17,Alimentos,5670.15,,,0.46
6409,2025-10-06,Deportes,4164.67,76.0,,0.05
6410,2024-07-19,Hogar,,12.0,Norte,0.39
6411,2026-03-07,,9525.99,93.0,Este,0.03
6412,2024-11-21,Deportes,4998.81,61.0,Este,0.09
6413,2025-05-25,Deportes,2532.54,71.0,Oeste,0.08
6414,2025-02-12,Electrónica,7587.7,16.0,Oeste,0.14
6415,2025-08-29,Hogar,3376.5,12.0,,0.2
6416,2026-02-28,Deportes,8162.25,62.0,Este,
6417,2025-05-22,Ropa,569.36,85.0,Centro,0.49
6418,2025-12-31,Electrónica,3322.44,68.0,Centro,0.0
6419,2025-08-23,Ropa,944.5,60.0,Sur,0.39
6420,2024-03-12,Alimentos,854.09,81.0,Este,
6421,2024-09-03,Electrónica,6584.23,28.0,Norte,0.04
6422,2025-10-02,Electrónica,3853.96,64.0,Centro,0.06
6423,2025-12-24,,8714.91,95.0,Oeste,0.29
6424,2025-08-30,Alimentos,5164.53,72.0,Centro,0.16
6425,2025-08-09,Deportes,2954.13,50.0,Este,0.23
6426,2025-07-19,,7209.16,26.0,Centro,0.27
6427,2024-12-09,Ropa,6240.54,40.0,Sur,0.29
6428,2024-02-23,Ropa,7996.14,55.0,Oeste,0.29
6429,2025-12-30,Deportes,6436.23,31.0,Sur,0.04
6430,2025-06-11,,1670.97,83.0,Norte,0.37
6431,2025-09-02,Ropa,6703.42,71.0,Norte,0.15
6432,2025-06-15,Hogar,3916.1,5.0,,0.06
6433,2025-07-11,Alimentos,4631.96,13.0,Norte,0.05
6434,2024-07-11,Electrónica,,18.0,Este,0.12
6435,2024-02-27,Deportes,3600.28,82.0,Este,0.31
6436,2025-03-12,Deportes,6119.97,50.0,Este,0.24
6437,2024-04-20,Hogar,3635.45,84.0,Sur,0.05
6438,2024-05-08,Hogar,948.18,87.0,Sur,0.02
6439,2025-12-06,Electrónica,4535.8,36.0,Centro,0.01
6440,2024-11-21,Alimentos,5971.01,52.0,Oeste,0.21
6441,2024-01-08,Deportes,4075.62,33.0,Sur,0.39
6442,2024-01-29,Hogar,3907.27,64.0,Centro,0.29
6443,2024-04-21,Deportes,8203.96,71.0,Norte,0.4
6444,2025-11-03,Ropa,297.82,69.0,Norte,0.16
6445,2024-05-10,Deportes,2956.56,96.0,,0.07
6446,2024-07-06,Alimentos,,73.0,Este,0.4
6447,2025-11-05,,9205.37,,Centro,0.36
6448,2025-12-09,Deportes,4123.58,96.0,Oeste,0.29
6449,2025-04-19,Ropa,,68.0,Centro,0.44
6450,2024-12-29,Alimentos,1990.1,89.0,Este,0.32
6451,2024-07-22,Hogar,2215.05,,,0.26
6452,2024-07-30,Deportes,8462.06,59.0,Sur,0.25
6453,2025-09-12,Ropa,9032.67,,Este,0.31
6454,2024-10-02,Hogar,2228.83,66.0,Este,0.26
6455,2024-03-13,Deportes,,37.0,,0.14
6456,2025-11-09,Ropa,904.15,99.0,Este,0.48
6457,2026-02-10,Hogar,2614.54,,Norte,0.48
6458,2024-08-30,Alimentos,7614.72,61.0,,0.08
6459,2026-02-25,Deportes,5100.4,86.0,Norte,0.27
6460,2024-04-11,,4556.43,65.0,Oeste,0.39
6461,2025-11-15,Alimentos,5841.81,42.0,Sur,0.03
6462,2024-06-19,Electrónica,8902.33,97.0,Norte,0.06
6463,2025-10-14,Hogar,905.21,49.0,Sur,0.27
6464,2024-07-06,Alimentos,6947.54,68.0,Sur,0.01
6465,2025-03-16,Deportes,9267.97,9.0,Norte,0.42
6466,2024-03-26,Hogar,2134.28,,Centro,0.44
6467,2025-04-20,Hogar,8377.88,58.0,Este,0.37
6468,2024-02-21,Electrónica,6980.54,86.0,,
6469,2024-04-20,Deportes,145.67,,Sur,
6470,2024-02-12,Ropa,2316.88,85.0,Centro,0.07
6471,2024-07-29,Electrónica,6058.84,48.0,,0.01
6472,2024-07-18,Electrónica,5024.5,54.0,Centro,0.42
6473,2026-01-21,Ropa,5279.83,,Oeste,0.35
6474,2025-09-18,Ropa,,66.0,Centro,
6475,2024-01-26,Electrónica,6750.35,81.0,Oeste,0.4
6476,2024-10-25,,2664.91,31.0,Este,0.03
6477,2024-03-17,Alimentos,,13.0,Centro,
6478,2024-05-16,Alimentos,3689.79,59.0,Sur,0.17
6479,2024-01-20,Electrónica,,82.0,Este,0.05
6480,2025-03-15,Hogar,,88.0,,0.37
6481,2024-07-29,Ropa,2056.21,31.0,,0.39
6482,2026-01-21,Electrónica,2005.77,33.0,Este,0.29
6483,2025-07-04,Deportes,1085.14,53.0,Este,0.21
6484,2025-03-10,Hogar,2076.74,95.0,Oeste,0.3
6485,2026-02-18,Deportes,6070.99,91.0,Centro,
6486,2024-07-25,,7321.94,36.0,Oeste,0.18
6487,2025-03-14,,6603.37,85.0,Norte,0.17
6488,2026-02-17,Hogar,4752.4,69.0,Norte,0.31
6489,2025-10-27,Deportes,525.29,75.0,Oeste,0.34
6490,2024-02-11,Hogar,9590.1,98.0,,0.23
6491,2025-02-14,Alimentos,1681.59,34.0,,
6492,2025-06-06,Deportes,6684.54,61.0,Este,0.18
6493,2025-09-01,Deportes,,60.0,Norte,0.32
6494,2025-03-02,Hogar,6978.07,3.0,Este,0.33
6495,2024-10-01,,2181.28,6.0,Sur,0.15
6496,2025-03-23,Deportes,3158.64,20.0,Sur,0.01
6497,2026-01-11,,303.03,4.0,Este,0.41
6498,2025-01-03,Hogar,6127.96,53.0,Sur,0.24
6499,2024-08-07,Hogar,6130.31,71.0,Norte,0.05
6500,2025-07-30,Deportes,7255.27,62.0,Norte,0.48
6501,2024-08-19,Alimentos,110.95,81.0,Sur,0.15
6502,2024-11-23,,8178.59,38.0,,0.24
6503,2025-03-18,Ropa,7387.36,36.0,Sur,0.24
6504,2024-02-21,Deportes,1409.72,34.0,Centro,0.19
6505,2025-01-10,,3476.91,6.0,Centro,0.08
6506,2024-09-19,Electrónica,6385.6,66.0,Este,0.35
6507,2024-09-23,Hogar,4958.47,18.0,Sur,0.1
6508,2024-12-24,Hogar,,27.0,Centro,0.34
6509,2024-11-12,Alimentos,874.37,39.0,Centro,0.4
6510,2024-11-19,Deportes,7814.77,51.0,Norte,0.01
6511,2025-10-27,Electrónica,1560.51,19.0,Este,0.37
6512,2025-10-13,Ropa,1721.75,96.0,Este,0.32
6513,2025-07-16,Alimentos,8309.39,88.0,Centro,0.1
6514,2025-09-20,Electrónica,6121.78,34.0,Centro,0.31
6515,2025-02-24,Electrónica,6047.55,89.0,Este,0.21
6516,2024-02-15,Ropa,4793.97,,Norte,0.04
6517,2025-08-22,Ropa,5690.38,25.0,Oeste,0.26
6518,2025-12-20,Hogar,6018.09,76.0,Norte,0.49
6519,2024-09-25,Deportes,9678.28,94.0,Oeste,0.32
6520,2025-08-23,Alimentos,2230.51,70.0,Este,
6521,2025-01-15,,2146.41,30.0,Este,0.28
6522,2024-04-27,Alimentos,573.13,97.0,,0.37
6523,2025-07-19,Electrónica,6582.32,79.0,Sur,0.08
6524,2024-04-25,Ropa,5490.87,93.0,Sur,0.26
6525,2025-09-21,Ropa,1113.28,54.0,Sur,
6526,2024-09-16,,3646.02,78.0,Este,0.19
6527,2024-03-15,Electrónica,1787.45,25.0,Centro,0.37
6528,2025-04-24,Alimentos,,5.0,Este,0.28
6529,2024-10-31,Electrónica,9512.68,2.0,Oeste,0.35
6530,2024-01-07,Alimentos,6833.5,80.0,Norte,0.3
6531,2024-12-31,Deportes,76.68,63.0,Oeste,0.39
6532,2025-09-25,Ropa,2525.83,54.0,Norte,
6533,2025-06-06,Ropa,104.61,38.0,Oeste,0.34
6534,2024-12-13,Ropa,7148.96,17.0,Norte,0.11
6535,2025-03-13,Deportes,4694.74,31.0,Centro,0.42
6536,2024-08-02,Deportes,9940.18,1.0,Norte,0.08
6537,2025-03-04,Hogar,7336.09,6.0,Este,0.17
6538,2026-03-01,,5179.61,95.0,Oeste,0.44
6539,2025-05-12,Alimentos,8047.24,70.0,Sur,0.05
6540,2025-06-23,Hogar,,36.0,Centro,0.43
6541,2026-01-16,Ropa,2438.52,8.0,Oeste,0.24
6542,2025-01-01,Alimentos,5303.05,93.0,Centro,0.09
6543,2024-11-08,,5560.43,73.0,Sur,
6544,2025-06-21,Ropa,4512.86,86.0,Sur,0.14
6545,2024-02-23,Electrónica,1792.75,10.0,,0.34
6546,2025-06-24,Electrónica,2234.46,24.0,,0.4
6547,2025-04-11,Hogar,2811.19,63.0,,0.28
6548,2024-06-12,Deportes,103.54,40.0,Este,0.39
6549,2026-02-20,Alimentos,9169.51,2.0,Norte,0.47
6550,2024-11-29,Alimentos,,20.0,,0.28
6551,2025-06-30,Hogar,6896.48,81.0,Oeste,0.08
6552,2026-03-08,,5723.73,33.0,Oeste,0.35
6553,2024-12-13,,6893.41,14.0,Sur,0.21
6554,2024-09-29,Ropa,9818.63,96.0,Centro,0.27
6555,2025-12-20,,3852.21,54.0,Sur,
6556,2026-01-19,Deportes,7125.54,55.0,Este,0.36
6557,2025-02-17,,3595.93,37.0,Norte,0.32
6558,2025-05-14,Alimentos,8543.03,88.0,Oeste,0.12
6559,2024-04-02,Alimentos,8580.42,84.0,,0.37
6560,2025-11-15,,9022.75,6.0,Norte,0.4
6561,2024-03-19,Hogar,55.63,,Norte,0.02
6562,2025-09-13,Electrónica,2982.61,50.0,Sur,0.15
6563,2024-08-04,,1340.11,92.0,Norte,0.49
6564,2024-12-23,Electrónica,4540.4,75.0,Oeste,0.09
6565,2025-09-09,Ropa,4955.0,100.0,Sur,0.09
6566,2025-05-21,Deportes,2559.78,84.0,Centro,0.3
6567,2025-07-12,,7234.73,70.0,Sur,0.17
6568,2024-06-29,Alimentos,2698.42,72.0,Oeste,0.33
6569,2025-07-29,Ropa,8539.05,83.0,Sur,0.13
6570,2024-09-02,,1777.41,79.0,,0.21
6571,2024-08-31,Electrónica,,86.0,Sur,0.5
6572,2025-05-20,Alimentos,6222.75,51.0,Este,0.19
6573,2025-02-25,Hogar,6053.74,66.0,Este,0.04
6574,2024-11-15,Electrónica,781.21,61.0,Oeste,0.37
6575,2024-03-27,Hogar,8462.73,28.0,Norte,0.29
6576,2024-08-04,Ropa,5981.05,100.0,Sur,0.22
6577,2025-05-04,Alimentos,8698.72,100.0,Sur,0.45
6578,2025-06-02,Ropa,8676.48,44.0,Este,0.07
6579,2024-10-04,Deportes,5459.64,82.0,Centro,0.24
6580,2025-12-22,Alimentos,9107.89,12.0,Este,0.1
6581,2024-06-17,Ropa,8484.22,83.0,Norte,0.04
6582,2024-11-25,Alimentos,9581.26,57.0,,0.22
6583,2025-10-11,Electrónica,8505.12,26.0,Sur,0.47
6584,2025-03-16,Alimentos,8212.21,25.0,Oeste,0.36
6585,2025-01-25,Alimentos,4694.13,92.0,Centro,
6586,2025-05-10,Electrónica,2121.1,15.0,Oeste,0.23
6587,2025-01-15,Ropa,,74.0,Centro,0.4
6588,2024-11-01,Alimentos,7225.76,98.0,Centro,0.1
6589,2026-01-11,Hogar,2818.19,77.0,Centro,
6590,2025-11-03,Alimentos,3410.61,80.0,Centro,0.09
6591,2025-05-27,Ropa,6861.09,53.0,Oeste,0.3
6592,2026-01-17,Electrónica,4778.69,95.0,Sur,0.01
6593,2024-07-06,Ropa,815.74,65.0,,0.29
6594,2025-05-30,Deportes,1415.34,54.0,Oeste,
6595,2025-10-05,,7456.73,87.0,Este,0.39
6596,2025-03-02,Alimentos,3286.36,78.0,Norte,0.33
6597,2025-05-16,,5076.98,39.0,Centro,0.11
6598,2025-12-30,,7666.44,94.0,Oeste,0.41
6599,2024-09-16,Hogar,7512.0,51.0,Centro,0.48
6600,2025-05-27,Hogar,1670.98,20.0,Centro,0.09
6601,2024-03-11,Ropa,984.84,64.0,Centro,0.46
6602,2025-04-22,Electrónica,5911.93,89.0,Oeste,0.43
6603,2024-06-26,,7416.58,11.0,Sur,0.49
6604,2025-04-01,Ropa,1491.25,90.0,Este,0.16
6605,2024-07-07,Electrónica,3720.18,52.0,Este,
6606,2024-10-17,,8702.9,85.0,Oeste,0.09
6607,2025-06-03,Ropa,9442.28,54.0,Norte,0.09
6608,2026-02-03,Ropa,4541.24,69.0,Este,0.05
6609,2024-10-18,Alimentos,796.08,7.0,Este,0.21
6610,2026-01-25,Deportes,2577.7,12.0,Centro,0.01
6611,2025-09-26,Hogar,2330.46,2.0,Oeste,0.19
6612,2024-10-09,Alimentos,2390.4,21.0,Sur,0.31
6613,2025-06-27,Electrónica,4939.32,96.0,,0.04
6614,2025-01-11,,5832.67,69.0,Oeste,0.41
6615,2025-10-19,Deportes,1225.97,91.0,Este,0.15
6616,2024-06-04,Ropa,8893.66,95.0,Centro,0.02
6617,2025-05-22,Deportes,6200.11,76.0,Oeste,0.19
6618,2025-02-16,Deportes,5972.91,36.0,,
6619,2025-06-11,Electrónica,9872.79,21.0,Centro,
6620,2024-12-20,,6281.81,53.0,Centro,0.17
6621,2025-07-12,Deportes,9289.65,19.0,Sur,0.06
6622,2026-02-01,,2863.28,3.0,,0.23
6623,2024-07-05,Alimentos,2402.05,60.0,Sur,0.23
6624,2024-01-31,Ropa,5165.67,81.0,Oeste,0.14
6625,2024-09-16,Deportes,5086.58,94.0,Centro,0.16
6626,2025-02-24,,,100.0,Centro,0.38
6627,2025-06-12,Deportes,6996.85,73.0,Norte,0.32
6628,2025-07-04,Electrónica,297.31,,Norte,0.11
6629,2024-10-30,Alimentos,6906.61,29.0,Norte,0.47
6630,2024-02-08,Ropa,4572.32,74.0,,0.15
6631,2025-05-03,,6890.38,57.0,Oeste,0.27
6632,2025-10-05,Hogar,4771.32,73.0,Sur,0.29
6633,2025-06-25,Ropa,9773.35,40.0,Oeste,0.11
6634,2025-10-31,Deportes,3347.51,50.0,Centro,0.15
6635,2024-10-04,Ropa,,75.0,Centro,0.24
6636,2024-07-21,Hogar,650.67,19.0,Este,0.13
6637,2024-03-06,Ropa,6837.92,22.0,,0.15
6638,2024-04-17,,4542.73,,Oeste,0.31
6639,2024-09-24,Ropa,8221.55,49.0,Este,0.37
6640,2024-08-09,Alimentos,7896.36,52.0,Oeste,0.4
6641,2025-06-13,Hogar,8002.29,22.0,Sur,0.06
6642,2024-03-30,Ropa,948.29,62.0,Sur,0.37
6643,2025-11-23,,8223.83,,Este,0.47
6644,2024-09-11,,2141.19,80.0,,0.29
6645,2025-03-30,,,81.0,Este,0.3
6646,2024-09-09,,2178.17,7.0,Centro,0.48
6647,2024-09-13,Ropa,4793.37,53.0,Oeste,0.43
6648,2025-01-17,Electrónica,7421.36,31.0,Norte,0.28
6649,2025-03-17,Hogar,2187.1,,Centro,0.38
6650,2025-08-21,Hogar,1130.96,93.0,,0.09
6651,2024-03-30,Electrónica,6460.02,7.0,,0.21
6652,2026-01-18,Ropa,9838.99,94.0,,0.36
6653,2025-01-24,Deportes,6009.1,3.0,Este,0.14
6654,2025-08-04,Ropa,6910.88,25.0,Oeste,0.23
6655,2024-02-13,Alimentos,5612.11,34.0,Este,0.09
6656,2025-12-12,Ropa,7823.69,33.0,Oeste,0.45
6657,2025-10-25,Alimentos,9758.06,95.0,Oeste,0.45
6658,2025-08-20,Hogar,5441.74,,Este,
6659,2024-01-19,Alimentos,4168.48,38.0,Sur,0.1
6660,2024-04-10,,8603.56,,Sur,0.34
6661,2025-08-29,Electrónica,9697.3,48.0,Centro,0.11
6662,2026-02-04,Alimentos,1292.69,74.0,Oeste,0.11
6663,2024-12-22,Ropa,5782.13,89.0,Este,0.49
6664,2025-06-25,Alimentos,,61.0,Este,0.05
6665,2026-01-30,Hogar,5333.86,65.0,Este,0.19
6666,2024-02-02,Alimentos,,81.0,Sur,0.28
6667,2024-08-16,Deportes,6552.64,71.0,Norte,0.05
6668,2025-06-07,Alimentos,2702.01,78.0,Oeste,0.02
6669,2025-09-21,Deportes,3491.98,61.0,,0.27
6670,2024-06-03,,9922.76,1.0,Centro,0.06
6671,2025-02-26,Hogar,,,,0.13
6672,2024-09-02,Electrónica,8729.39,74.0,Oeste,
6673,2025-02-08,,8077.87,21.0,Oeste,0.17
6674,2026-01-28,Ropa,6523.07,67.0,Centro,0.36
6675,2025-06-24,Electrónica,8407.44,83.0,Centro,0.48
6676,2024-06-09,Alimentos,2872.29,28.0,Este,0.38
6677,2026-01-16,Alimentos,6371.52,66.0,Norte,0.5
6678,2025-12-02,Alimentos,5906.44,27.0,Sur,0.19
6679,2024-04-26,,,32.0,Oeste,0.15
6680,2024-09-27,Ropa,1687.15,12.0,Norte,0.11
6681,2026-02-08,Deportes,2773.15,65.0,Centro,0.44
6682,2025-11-22,Electrónica,2867.29,46.0,Centro,0.19
6683,2025-05-01,Ropa,,,Centro,
6684,2024-06-20,,9725.49,93.0,Centro,
6685,2024-09-30,Electrónica,9540.71,9.0,Este,0.03
6686,2024-09-15,Deportes,2272.67,82.0,Oeste,0.44
6687,2024-05-14,,3049.14,62.0,Centro,0.24
6688,2025-11-13,Ropa,361.58,,Centro,0.11
6689,2025-12-22,Hogar,3988.75,16.0,Oeste,0.49
6690,2026-01-17,Ropa,8346.9,99.0,Sur,0.38
6691,2025-02-25,Ropa,9157.59,100.0,Este,0.31
6692,2025-02-24,,2365.73,68.0,Este,0.49
6693,2024-07-04,Deportes,2658.68,40.0,Norte,0.38
6694,2024-12-29,Electrónica,2209.28,35.0,Este,0.06
6695,2025-08-29,Alimentos,3501.68,83.0,Norte,
6696,2025-01-12,Deportes,8047.78,60.0,Sur,
6697,2025-06-06,Electrónica,6468.92,70.0,Oeste,0.15
6698,2025-08-02,Ropa,7859.62,95.0,Centro,
6699,2025-12-22,Electrónica,5830.72,91.0,Norte,0.02
6700,2024-07-14,Electrónica,2578.07,3.0,Este,
6701,2024-04-07,Electrónica,2280.71,53.0,Centro,0.08
6702,2025-08-27,Electrónica,91.0,100.0,Sur,0.04
6703,2024-01-22,Deportes,7810.03,59.0,Oeste,0.18
6704,2025-03-25,Alimentos,8471.36,36.0,Norte,0.18
6705,2024-06-20,Electrónica,7683.05,,Este,0.3
6706,2025-01-17,Hogar,744.95,37.0,Centro,0.28
6707,2024-05-13,,7622.45,79.0,Centro,
6708,2025-03-01,Ropa,458.63,87.0,Centro,0.09
6709,2024-01-25,Ropa,1056.82,44.0,Oeste,0.44
6710,2025-05-17,Ropa,,64.0,Norte,
6711,2024-07-03,Ropa,4761.99,,Oeste,0.11
6712,2024-03-25,Electrónica,8161.36,6.0,,0.24
6713,2025-07-20,Alimentos,6795.58,97.0,Norte,0.24
6714,2026-02-01,Hogar,1534.05,69.0,Sur,0.46
6715,2024-05-23,Deportes,2262.24,21.0,,0.45
6716,2025-11-09,Hogar,2857.46,57.0,Oeste,0.03
6717,2025-02-15,Deportes,1237.6,28.0,Oeste,
6718,2024-08-11,Deportes,2877.16,85.0,Oeste,0.03
6719,2024-08-07,Hogar,,24.0,Sur,0.27
6720,2024-06-27,Electrónica,2414.77,92.0,Sur,0.16
6721,2025-09-22,Ropa,8353.75,75.0,Norte,0.2
6722,2025-03-08,Electrónica,4695.7,63.0,Norte,
6723,2024-09-21,Ropa,3230.03,22.0,,0.29
6724,2025-03-04,Alimentos,4124.76,34.0,Centro,0.08
6725,2025-10-23,Deportes,7095.25,37.0,Norte,0.48
6726,2025-02-19,,5168.41,,Sur,0.01
6727,2025-03-28,Alimentos,73.78,81.0,Este,0.17
6728,2025-12-27,Ropa,9223.31,79.0,Centro,0.4
6729,2024-07-15,Electrónica,660.89,93.0,Sur,0.43
6730,2025-07-07,Hogar,9386.27,98.0,Centro,0.4
6731,2024-02-22,Deportes,282.5,,Este,
6732,2025-04-24,Alimentos,,22.0,Oeste,0.34
6733,2025-03-18,Deportes,5347.21,91.0,Centro,0.38
6734,2024-11-25,Ropa,5057.75,15.0,Este,0.29
6735,2024-09-07,Deportes,728.71,21.0,,0.34
6736,2026-02-21,Electrónica,2388.21,52.0,Centro,0.28
6737,2024-05-02,Alimentos,7775.69,4.0,Centro,0.03
6738,2025-01-21,Alimentos,8912.7,47.0,Centro,
6739,2024-12-04,Electrónica,5291.65,18.0,Centro,0.35
6740,2026-02-16,Deportes,3534.08,71.0,,0.12
6741,2024-12-13,Electrónica,600.37,80.0,Sur,
6742,2024-01-29,Hogar,6822.1,35.0,,0.27
6743,2024-02-04,Electrónica,2785.18,76.0,,0.34
6744,2025-06-01,Deportes,551.08,7.0,Centro,0.13
6745,2025-01-30,Electrónica,6658.84,41.0,Este,0.3
6746,2025-09-14,Ropa,,10.0,Oeste,0.3
6747,2024-10-20,Electrónica,,62.0,Norte,
6748,2025-08-11,,1110.13,65.0,Norte,0.28
6749,2024-12-14,Deportes,6992.31,12.0,Oeste,0.15
6750,2024-05-26,Hogar,637.65,91.0,,0.26
6751,2024-03-07,Hogar,8659.76,,Este,0.05
6752,2025-06-03,Deportes,3113.95,58.0,Este,0.3
6753,2024-05-01,Deportes,887.58,56.0,,0.46
6754,2024-12-05,Deportes,7597.81,18.0,Este,0.26
6755,2024-06-23,Ropa,5244.74,65.0,,0.15
6756,2025-11-21,Alimentos,3067.09,57.0,Centro,0.2
6757,2025-08-19,Electrónica,4061.57,,Centro,0.45
6758,2025-03-26,Deportes,215.1,87.0,Norte,
6759,2025-07-10,Deportes,6627.32,81.0,Este,0.4
6760,2024-05-15,,3658.37,45.0,Centro,0.28
6761,2024-01-16,Hogar,7140.65,,Norte,0.2
6762,2024-11-28,Deportes,6282.08,65.0,Este,0.07
6763,2024-07-13,Electrónica,6512.88,55.0,Sur,0.49
6764,2025-05-10,Deportes,7929.13,38.0,Centro,
6765,2024-01-09,Electrónica,,4.0,Este,0.13
6766,2024-11-29,Ropa,,15.0,Este,0.38
6767,2024-11-28,Alimentos,3899.88,21.0,Centro,
6768,2024-11-22,Hogar,,21.0,Este,0.29
6769,2024-01-15,Electrónica,7794.65,51.0,Oeste,0.38
6770,2025-09-05,Ropa,,86.0,Oeste,0.28
6771,2024-08-13,Alimentos,2463.73,78.0,Sur,0.25
6772,2025-02-28,,8626.95,35.0,Norte,0.03
6773,2026-02-28,Alimentos,5890.44,,Oeste,0.24
6774,2025-02-11,Electrónica,4787.38,99.0,Oeste,0.23
6775,2024-04-22,Ropa,175.95,32.0,Sur,0.44
6776,2025-03-03,Deportes,3828.03,92.0,Oeste,0.22
